
# BEGIN FAE
#####

## non-fae heads
#[924026232,198264679,-1687572293,1513739562] eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvYzg3YTk2YThjMjNiODNiMzJhNzNkZjA1MWY2Yjg0YzJlZjI0ZDI1YmE0MTkwZGJlNzRmMTExMzg2MjliNWFlZiJ9fX0= entity.spider.ambient Spider
#[-1347566685,-1680848226,-1812695161,-1666522082] eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvMWFhODhiYzNjNTMxMGM4NDBmNDgxN2ZlZWQ2NmU4YTg0ZWMyNjM2YmNhY2I1NzdjZDAwZjA3OTc4NTc5OGFmNCJ9fX0= block.beehive.work Bee
#[610437715,1064192033,-2009386261,-1492153709] eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvNjFhZmZkMzFlZmMzN2JhODRmNTAxODczOTRkODY4ODM0NGNjZDA2Y2RjOTI2ZGRmY2YyZGYxMTY5ODZkY2E5In19fQ== entity.slime.jump Slime

# leaf elves
[-274125700,2129283617,-1108054210,-1709218035] eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvN2ZlOTcyNWM5NTA0NzJlNDY5YjlmY2NhZTMyZjYxYmNlZmViZGI1ZWE5Y2U5YzkyZDU4MTcxZmZiN2EzMzZmZSJ9fX0= entity.pig.ambient Pig
[-559698266,-962900245,-1709699529,-1829095512] eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvN2RmYTBhYzM3YmFiYTJhYTI5MGU0ZmFlZTQxOWE2MTNjZDYxMTdmYTU2OGU3MDlkOTAzNzQ3NTNjMDMyZGNiMCJ9fX0= entity.cow.ambient Cow

# END BUTCHER
#####

# BEGIN CARTOGRAPHER
#####

[-1195250351,1452821052,-1604153347,1270116845] eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvODc5ZTU0Y2JlODc4NjdkMTRiMmZiZGYzZjE4NzA4OTQzNTIwNDhkZmVjZDk2Mjg0NmRlYTg5M2IyMTU0Yzg1In19fQ== block.grindstone.use Map Golem
[-1567745914,-2029830026,-1372035745,-614386987] eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvZDRiNTRiYzM0OTgzOWY4ZmI4NWIwNDA3ZjQ5YjdlNmM3NTg0ZGRhM2Y3YzNiMmE1YjQxNjRlNWY3OTQ0OWI3NiJ9fX0= entity.generic.drink Coconut Golem
#[1130556436,-863615501,-1178139477,-243530431] eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvZTY2ZmM1OGE2Mjk2YzQ0MGM0YTI3OGFjZjg0YWE2ZjllMjEyMTU1MWJmOGFjNjliZmFhZDdlYzZhYzljMWY4In19fQ== entity.generic.eat Lemon Golem
#[-1708295443,1074900394,1990443587,-1019863502] eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvZjcyNWQ3OGJhMDlkN2E0YjkyNWMyYmQyMjM3ZTU5ZTVkYzgzYmVmMzJhNzAzOWMyZGE2ZGIzYjAxZTdjNmQ3In19fQ== entity.generic.eat Lime Golem
#[-586302015,556271428,-1329529723,-105000223] eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvYjAxNTVkNDFlNjg2NTc3M2YyYWQyZTlmZTRjZjgyZjJmODgwZTU0YWZlNzFhMTNiYmUyMzkwZDRhYTgxZjRmNCJ9fX0= entity.generic.eat Kiwi Golem

# END CARTOGRAPHER
#####

# BEGIN CLERIC
#####

[1121675190,-1647227906,-1267169239,-1050533352] eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvYTZjYzQ4NmMyYmUxY2I5ZGZjYjJlNTNkZDlhM2U5YTg4M2JmYWRiMjdjYjk1NmYxODk2ZDYwMmI0MDY3In19fQ== block.ender_chest.open Ender Golem
[-1507459326,1454260411,-1480541996,55944918] eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvNjI5YTQ5NWM5ZjZhZmNhZDQ1M2U0NTc5ODc0MTAzZjEyMmMzNmJjZGFjZGJlYzc2MmUyNDUzZTYwMTE4NjEifX19 ui.cartography_table.take_result Tome Golem
#[569711604,-1928077983,-51774506,348583651] eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvZTI4YTZiYzhlNDllM2RkNjRkNWZkOTZhZTM2OTczMjIyZTQ5MjFjOGQ0N2I4YjFiYjlmZmZjYWM0NzAzNzgzIn19fQ== entity.generic.eat Onion Golem

# END CLERIC
#####

# BEGIN FARMER
#####

#[1787897658,660555017,-1213533806,-2096986500] eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvZDUxMWE1ZWU0ZDE3NjgyYTI1ZjdlOGE1ZGE2ZmY3Y2Q5YWQ5YzQ4NDRjMjU4YTZkZTIzZTdmODRmMjdmOWI0In19fQ== entity.generic.eat Grape Golem
#[1854965474,-252621021,-1473313379,-1420045379] eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvOTEwMDMzMTg5MzQyMDUwNTZjNWRhYWEzOGI3YjY2ZDgxZmI0NTAwYWZlMGJkYzQ0NzNhNGY4NmQ1MDI1Y2UzIn19fQ== entity.generic.eat Picnic Golem
[1791413691,-116896826,-1589782205,1120332468] eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvMWM2OTFmZGRlYzI5YzU1MjExODAwNmUxYzZhMmZjNDQyMjhiN2JmMWEzYTUyYzZlNzE4Mzg4NTI4ZTM4NzM3MCJ9fX0= block.wood.place Pumpkin Golem
[1617805549,-503496469,-1847679629,-1408262449] eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvN2U2NDQwZDA0ZjI4NDRiYTE5MWVkYjhiNzdmMDFkMjUwMmZiMzBkMGZmYWRhYzEzZDIxNjQzNDk3ZTM4OTE0NiJ9fX0= block.wood.place Melon Golem

# END FARMER
#####

# BEGIN FISHERMAN
#####

[1068708244,-199802554,-1982071896,649342606] eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvY2M2ZWEzOTQzNTgxOGNjMTBjOTg0ZjE5MzVkYzZhNTRkZjFlNTQ3ZWVkZTM3ODljZmFhZmQyMDNjOWZhNmQxMyJ9fX0= entity.cod.flop Fish
[2001614087,1150501068,-1425364622,902363271] eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvZmVkMjljMGI0ZjE3NWI2NDBhZmNhYjQ0NWJkMTI5YzhmYjhiYTdjNDY1MTJjYTU2M2YxMDExOTU5MzJhZDdmNCJ9fX0= entity.cod.flop Fish Golem
[1952030546,756105877,-1541046276,-1805171564] eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvYzVjYzc3ODE5Yzk5M2MxOTZjM2E1NzhkZGNlMGVmNmIyMGVhMTc1ZDk5ZTYxNTRmNmI1NTRjMTFiODRmZDU0MiJ9fX0= entity.cod.flop Fish Golem
[1136878954,1229606767,-1112046618,389683067] eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvOGQ3NTNkY2NjZDA3MTkzOTBhZGYxYTMyYWQzZGZiNGRmNzI3NTdiMzM5MjFkNTY2MmQwYmE2NmJhMzkyNWVlZiJ9fX0= entity.cod.flop Tail Golem
## crate
#[573135134,1474645653,-1334357495,1868118749] eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvZjUyZDUxNDhhMTA3MzAxYzkzZTMwM2UxZjUzYjI4NjM1YTMxOTIyNGE4MTNlZWRjMGE5OWNiYWZjMGRlYjVjMSJ9fX0= block.barrel.close Storage Golem
# barrel
[-356895291,413876311,-2100928144,-207220756] eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvNzdhOGRiMjFhNDUxOTQ0NGZkZDM2OTNmN2NmMjExMTFjMjhhNjk5NmNiZDNhYmM0MTZiM2QxNWM1YmFlN2VmMyJ9fX0= block.barrel.open Storage Golem
[-289629098,-256686806,-1540076506,1452917037] eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvNTE5M2M4OWQxZGY2Nzk4NTRmMzNjMjIxNTI0N2I2NzZhMTU5ZDUzOTUzOTJkMGM2MWI4NDc2ZjgxM2Q5ZWRiMCJ9fX0= block.barrel.open Storage Golem
[630075668,915163297,-2046968232,152236255] eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvMTcxNTI4NzZiYzNhOTZkZDJhMjI5OTI0NWVkYjNiZWVmNjQ3YzhhNTZhYzg4NTNhNjg3YzNlN2I1ZDhiYiJ9fX0= entity.puffer_fish.blow_up Pufferfish
[-2053210388,766854244,-1657651112,2058878619] eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvNTVlMmI0NmU1MmFjOTJkNDE5YTJkZGJjYzljZGNlN2I0NTFjYjQ4YWU3MzlkODVkNjA3ZGIwNTAyYTAwOGNlMCJ9fX0= entity.glow_squid.ambient Glow Squid
[1560298352,-742506134,-2117049298,1523060216] eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvNDljMmM5Y2U2N2ViNTk3MWNjNTk1ODQ2M2U2YzlhYmFiOGU1OTlhZGMyOTVmNGQ0MjQ5OTM2YjAwOTU3NjlkZCJ9fX0= entity.squid.ambient Squid
#[-1923804258,1369391695,-1438831921,642774059] eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvYWQ4ODRhZTNkYzk2YmRmMmQ0Zjk4ZDQzOTVjZjVlMDRiYWMzODQ5NTAyODI0ODZlNGEyYjNlMWZhN2NiMThjMCJ9fX0= block.conduit.ambient.short Clam
#[-1632708106,1397114864,-1181178088,1351683931] eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvYTNiY2YxNTkzZWY2NGY2YmI4NTU3MDlmMWVlYWQ2OGE0ZmI4ZTA4ZDcwNjUwZTIzOWRiYjgwNTBhNTc5OTNmZSJ9fX0= block.conduit.ambient.short Clam
#[1753279753,1049709624,-1202083626,-1439264694] eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvMzEyZmY0ZDFkZDFkZjkyZGNkM2U0OWIyNzk4NzU0MGFiMGFhNjFmOWMyYTZhNjQwMGVlM2M2Y2RkMDM3NTYyZCJ9fX0= block.conduit.ambient.short Clam
[1653544400,-476295207,-1672573887,-722121943] eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvYTBiZjM0YTcxZTc3MTViNmJhNTJkNWRkMWJhZTVjYjg1Zjc3M2RjOWIwZDQ1N2I0YmZjNWY5ZGQzY2M3Yzk0In19fQ== entity.guardian.ambient_land Guardian

# END FISHERMAN
#####

# BEGIN FLETCHER
#####

[420734319,-1890433985,-1632698173,2137911659] eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvNzNjM2E5YmRjOGM0MGM0MmQ4NDFkYWViNzFlYTllN2QxYzU0YWIzMWEyM2EyZDkyNjU5MWQ1NTUxNDExN2U1ZCJ9fX0= entity.arrow.hit Target Golem
[1864804746,1282428451,-1937034466,-1821441201] eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvMjc2MDc3NjA3NGMyM2FlNDExZWQ0NmVmMzI0YTdhMDcyODJmYmZiYmJjNWE5OWZjYjNmNWE4YzlkNmIwMmE1MyJ9fX0= entity.arrow.shoot Fletching Golem
[-1478059380,-1795866352,-1804535184,-1599955987] eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvZTUwNmM4MjQ5YWZmOTc0YmQ1NDg1MTVmNjVlZjk4MWM4MDRhNTU5M2YxMmMyNDUxYWFiZTg2NzMxZTBjMWIxYiJ9fX0= block.grass.place Straw Golem
[1399077214,-210943607,-1346236350,234095495] eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvNjFmODAyNTFiZGNiZTE0YmYzNjFkNGY2M2UwZmYzOTE2ZWZjNzNmZGIzYjI3MTRkNzcyODdiNTU1MmYwNTE0YiJ9fX0= block.grass.place Straw Golem

# END FLETCHER
#####

# BEGIN LEATHERWORKER
#####

# empty cauldron
[-1452975663,2109359565,-1385381595,-557629624] eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvNDIyNzY4ZGI2NTczNjUxNjI2NTUyYmIyNjQ0MjYwOWE3Mjc5Yzc4NDNjYjY5YjhlNjAzZDJjMWRiNjQ1ZDAifX19 block.stone.place Cauldron Golem
# water cauldron
[-19056178,1576616548,-1553260818,-720007008] eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvYTA2NGU1MDQzNGJiNzMyZGRjMThiNTc5NTYxYTdjYWJlYTAxMDdkZDE4NTg1OGZhYjZiOTQ5MDVkNzA2M2I2YiJ9fX0= item.bucket.empty Cauldron Golem
# lava cauldron
[-1664420362,-474592067,-1400945144,-1373162755] eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvYWQ4NjkwZTJjNmFmZTMwM2I3YjQyYmNjMGFkZmFhZmE0Y2JlNjA4NDY2ZDAyMWFhNDRkNzAyZDIxOTcwMmFjNyJ9fX0= item.bucket.empty_lava Cauldron Golem
# snow cauldron
[212787032,-1430959584,-1105095455,7016105] eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvNzVmYjI0NWYxMTMwOGZlZjdiMWM5NzBmODk1NzUwNzk3NzhmODNhZTY1MmZjMjNjNTI0YjUwNjA1ZGQzMWMyNSJ9fX0= item.bucket.empty_powder_snow Cauldron Golem

# END LEATHERWORKER
#####

# BEGIN LIBRARIAN
#####

[1846962483,-1475917197,-1978014656,1399287638] eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvMjFjNjNkOWI5ZmQ4NzQyZWFlYjA0YzY5MjE3MmNiOWRhNDM3ODE2OThhNTc1Y2RhYmUxYzA0ZGYxMmMzZiJ9fX0= ui.cartography_table.take_result Book Golem
[-492804482,1087850986,-2080339348,-1461365932] eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvNDQxMWZjM2YyZGU1YjFlYjliODdlOTk3OTA5MTk5M2MzNDkwNTAyZWJhNzI2NWJlZDkzZDhiMWVkZjJjZmEzNyJ9fX0= ui.cartography_table.take_result Book Golem
[717567752,1114328325,-1696732787,327445723] eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvOTMxODRkNmFkNGEwZTE1YjNhNzFkYWRmNDVmNmM3Y2U5ZWM5NjE3MmJjOWZmMjVmZDNhZjc4N2EzNzliZDEifX19 ui.cartography_table.take_result Book Golem
# enchanted book
[1791442419,1337412477,-2084991875,521109834] eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvN2RjOTg1YTdhNjhjNTc0ZjY4M2MwYjg1OTUyMWZlYjNmYzNkMmZmYTA1ZmEwOWRiMGJhZTQ0YjhhYzI5YjM4NSJ9fX0= block.enchantment_table.use Enchanted Golem
# enchantment table
[428303809,-1036628867,-2057973541,-1392725725] eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvMTc2MmExNWIwNDY5MmEyZTRiM2ZiMzY2M2JkNGI3ODQzNGRjZTE3MzJiOGViMWM3YTlmN2MwZmJmNmYifX19 block.enchantment_table.use Enchanted Golem

# END LIBRARIAN
#####

# BEGIN MASON
#####

# stone/andesite/granite/diorite golems
#[-1611918282,-1185723706,-1968498240,2137610120] eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvNmEzYmI5M2I5OTMzNjg5YmM1MDg4ZGVjNzMwYmJlODU5ZDgyNmI2ZGFkNWZmZDc3M2MyZDJiOGY4NDdmNWYifX19 block.stone.place Stone Golem
[1115354039,-1843769714,-1472576949,-723547971] eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvODhhZWE0MDk3ZDQ1YTY5MTZhZmRjYzc2N2M1MDhiZDk0ZGJmYTJhOTQzYmI2MWE2NDA2MDliMTdkNWRjZmRkNyJ9fX0= block.stone.place Stone Golem
[944289966,1929137543,-2031742233,1714726716] eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvYWFiNzFhMjJjOTMxOTExMDM2YjkzMGUyYzg0MjYxOTI0ZGM5ZTM0MWYzMWMyY2QzZDBmNmYxZGYxNjM5MTQ4NSJ9fX0= block.stone.place Stone Golem
[-1682237925,-1267776126,-1935222986,1617805337] eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvY2E5NzlmNzY2MzNmNWRkYTg5NDk2NTExNzE2OTQ4ZTlkN2I4NTkyZjZlMWU0ODBjNWRlMWM4MzIzOGQzZTMyIn19fQ== block.stone.place Stone Golem
[904243914,-1714142776,-1979112023,-210868464] eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvOWFlNGNmMjJmNDViYjc3YWVmYTVhZmExZjg2NGRkM2M1ZjlkM2U5MmY0M2IzNTg4ZmQxNjJiMmFhOGMifX19 block.stone.place Stone Golem
[-649014898,-1548334898,-1746599682,-227022177] eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvMzFhMjgxZjQ5NDUyODZjMzFmYTA3NzEyMWY5YjMyYzU4OGZiOTQwNjRkZTdmOTA4Y2YwZTk2NzdjZGRhOGIxIn19fQ== block.stone.place Stone Golem
[417155236,1564625110,-1998972111,-579726071] eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvM2Q0ODQ3ZjkxMjY0MGM4NTE2MzQwNWQ2NDgwOTQ3Y2RiYTQ0YzdkOWZlOTM3ZWZmNmZjOGRkMTRkMjEyZWQyMSJ9fX0= block.stone.place Stone Golem

## clay/terracotta golems
##
## terracotta
#[1522534465,333465541,-1712180032,388639545] eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvYWYyMDFkZDc1MzkxODM3NzY2NzE1ZjFkMWY0MDFhZjFkMzU3MDAwMjJlNjk4OGE2MDFiMGVlZWIzNGY0ZjFmYiJ9fX0= block.stone.place Clay Golem
#[911909595,-571586909,-1092241434,-53846514] eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvY2JkYTkyYmQ4NDliMTRiYmM1ZDIwNDg4ODM0MDg2NWRiYTM3MmY5YzYzZTAyMzY1YjE0MzcxMDMxZTlmNjE4YyJ9fX0= block.stone.place Clay Golem
#[-1941421385,-64863044,-1838712797,1374698423] eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvZmRiZTE1Y2EyNTkzYmZmYTU4ODAzM2QzNDBmYjg2NjYzMTM1ODBiZGY1ODM2MmI1Y2I3MGI4M2JkMTkxYzEyYiJ9fX0= block.stone.place Clay Golem
#[-685426644,738348734,-1909458433,477031808] eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvYmU1YTAxZmIyNmExMGFmZDQ3NDJiZGY2YTFlMzYwZGEwMTAwNDBhYzQzMzgzNzExNjUzMDlkNGNlYTZkZGJkZiJ9fX0= block.stone.place Clay Golem
#[-81545482,1303724281,-1579282764,1232947563] eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvMzY1OTFjOTJhYzY2ODFiMGM2NWQyMjQ2YzE4OTJlZTkwNTEwMzNkYWVhOTAwZjIwZWJmMDQ0N2YzZTVmODBjYyJ9fX0= block.stone.place Clay Golem
#[-1001688964,2058439406,-1236359939,2078102722] eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvZmYyYTlmMWUzMWJiZmJkYmViODM1NWIwNzA5NjVhYjFmZmI1MTRmYTdkYTY2YjE4MmFjMzc5NWEzNTdhY2U5MyJ9fX0= block.stone.place Clay Golem
#[-1444335001,213076240,-1668539721,-1054120711] eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvYTA3YzA0OTE4MTYzMmUzYTYwM2VlZWU5MjI2Yzg3MWE5Nzk3NWEwZDgzMzBlNjEzYTJiZDU4Y2E1NzMzYWRmNSJ9fX0= block.stone.place Clay Golem
#[-1973583011,1485849667,-1821134742,-1172213577] eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvYTM1MzBjMTE3ODVhODE5ODJkNGQyZjI0M2M0MzFkOGMzNWFlNjRiYzJmN2ZhNTY3OTY0YjA3ZDEzZDNiODJmZiJ9fX0= block.stone.place Clay Golem
#[-963131847,14962428,-1628691266,-1689138613] eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvNmM2YjQxNzU4YjZlMWM4NjhkNzE3YWZlMjQzYjQ4YTE0MGExNzMxYjczZDA0ODVlODM1ZjdmMDBmNmE0NDc1YSJ9fX0= block.stone.place Clay Golem
#[1688160599,-916371717,-1340425175,-649568856] eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvNDFkYzIxOTZlY2M3NDA3NWMyOGQ4ZjM5MzEyYzNjZWVkYzVlNjE3YjM1ZjA4MmQ3NjU2ODJjYzM1NWY2ZmE2OCJ9fX0= block.stone.place Clay Golem
#[-349557134,-296140105,-1120602001,-614700301] eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvMTY4NzVkMGQ0ZDkyYjE2OWM4NTczNjMyNjlkMDNkZTZkNzMxZWFiZGE5ZjJmOGY2MDk4MjUyZjA5MTU4ZWFmMSJ9fX0= block.stone.place Clay Golem
